time,{RabbitMQFMU}.RabbitMQFMU.waiting,{Digi_shadow}.Digi_shadow.real_c
49.90000000000044,true,0.0
50.00000000000044,true,0.0
50.10000000000044,true,0.0
50.20000000000044,true,0.0
50.300000000000445,true,0.0
50.400000000000446,true,0.0
50.50000000000045,true,0.0
50.60000000000045,true,0.0
50.70000000000045,true,0.0
50.80000000000045,true,0.0
50.90000000000045,true,0.0
51.000000000000455,true,0.0
51.100000000000456,true,0.0
51.20000000000046,true,0.0
51.30000000000046,true,0.0
51.40000000000046,true,0.0
51.50000000000046,true,0.0
51.60000000000046,true,0.0
51.700000000000465,true,0.0
51.800000000000466,true,0.0
51.90000000000047,true,0.0
52.00000000000047,true,0.0
52.10000000000047,true,0.0
52.20000000000047,true,0.0
52.30000000000047,true,0.0
52.400000000000475,true,0.0
52.500000000000476,true,0.0
52.60000000000048,true,0.0
52.70000000000048,true,0.0
52.80000000000048,true,0.0
52.90000000000048,true,0.0
53.00000000000048,true,0.0
53.100000000000485,true,0.0
53.200000000000486,true,0.0
53.30000000000049,true,0.0
53.40000000000049,true,0.0
53.50000000000049,true,0.0
53.60000000000049,true,0.0
53.70000000000049,true,0.0
53.800000000000495,true,0.0
53.900000000000496,true,0.0
54.0000000000005,true,0.0
54.1000000000005,true,0.0
54.2000000000005,true,0.0
54.3000000000005,true,0.0
54.4000000000005,true,0.0
54.500000000000504,true,0.0
54.600000000000506,true,0.0
54.70000000000051,true,0.0
54.80000000000051,true,0.0
54.90000000000051,true,0.0
55.00000000000051,true,0.0
55.10000000000051,true,0.0
55.200000000000514,true,0.0
55.300000000000516,true,0.0
55.40000000000052,true,0.0
55.50000000000052,true,0.0
55.60000000000052,true,0.0
55.70000000000052,true,0.0
55.80000000000052,true,0.0
55.900000000000524,true,0.0
56.000000000000526,true,0.0
56.10000000000053,true,0.0
56.20000000000053,true,0.0
56.30000000000053,true,0.0
56.40000000000053,true,0.0
56.50000000000053,true,0.0
56.600000000000534,true,0.0
56.700000000000536,true,0.0
56.80000000000054,true,0.0
56.90000000000054,true,0.0
57.00000000000054,true,0.0
57.10000000000054,true,0.0
57.20000000000054,true,0.0
57.300000000000544,true,0.0
57.400000000000546,true,0.0
57.50000000000055,true,0.0
57.60000000000055,true,0.0
57.70000000000055,true,0.0
57.80000000000055,true,0.0
57.90000000000055,true,0.0
58.000000000000554,true,0.0
58.100000000000556,true,0.0
58.20000000000056,true,0.0
58.30000000000056,true,0.0
58.40000000000056,true,0.0
58.50000000000056,true,0.0
58.60000000000056,true,0.0
58.700000000000564,true,0.0
58.800000000000566,true,0.0
58.90000000000057,true,0.0
59.00000000000057,true,0.0
59.10000000000057,true,0.0
59.20000000000057,true,0.0
59.30000000000057,true,0.0
59.400000000000574,true,0.0
59.500000000000576,true,0.0
59.60000000000058,true,0.0
59.70000000000058,true,0.0
59.80000000000058,true,0.0
59.90000000000058,true,0.0
60.00000000000058,true,0.0
60.100000000000584,true,0.0
60.200000000000585,true,0.0
60.30000000000059,true,0.0
60.40000000000059,true,0.0
60.50000000000059,true,0.0
60.60000000000059,true,0.0
60.70000000000059,true,0.0
60.800000000000594,true,0.0
60.900000000000595,true,0.0
61.0000000000006,true,0.0
61.1000000000006,true,0.0
61.2000000000006,true,0.0
61.3000000000006,true,0.0
61.4000000000006,true,0.0
61.500000000000604,true,0.0
61.600000000000605,true,0.0
61.70000000000061,true,0.0
61.80000000000061,true,0.0
61.90000000000061,true,0.0
62.00000000000061,true,0.0
62.10000000000061,true,0.0
62.200000000000614,true,0.0
62.300000000000615,true,0.0
62.40000000000062,true,0.0
62.50000000000062,false,0.0
62.60000000000062,false,27.73565363883972
62.70000000000062,false,0.0
62.80000000000062,false,0.0
62.900000000000624,false,0.0
63.000000000000625,false,0.0
63.10000000000063,false,0.0
63.20000000000063,false,0.0
63.30000000000063,false,0.0
63.40000000000063,false,0.0
63.50000000000063,false,0.0
63.600000000000634,false,0.0
63.700000000000635,false,0.0
63.80000000000064,false,0.0
63.90000000000064,false,0.0
64.00000000000064,false,0.0
64.10000000000063,false,0.0
64.20000000000063,false,0.0
64.30000000000062,false,0.0
64.40000000000062,false,0.0
64.50000000000061,false,0.0
64.6000000000006,false,0.0
64.7000000000006,false,0.0
64.8000000000006,false,0.0
64.90000000000059,false,0.0
65.00000000000058,false,0.0
65.10000000000058,false,0.0
65.20000000000057,false,0.0
65.30000000000057,false,0.0
65.40000000000056,false,0.0
65.50000000000055,false,0.0
65.60000000000055,false,0.0
65.70000000000054,false,0.0
65.80000000000054,false,0.0
65.90000000000053,false,0.0
66.00000000000053,false,0.0
66.10000000000052,false,0.0
66.20000000000051,false,0.0
66.30000000000051,false,0.0
66.4000000000005,false,0.0
66.5000000000005,false,0.0
66.60000000000049,false,0.0
66.70000000000049,false,0.0
66.80000000000048,false,0.0
66.90000000000047,false,0.0
67.00000000000047,false,0.0
67.10000000000046,false,0.0
67.20000000000046,false,0.0
67.30000000000045,true,0.0
67.40000000000045,true,0.0
67.50000000000044,true,0.0
67.60000000000043,true,0.0
67.70000000000043,true,0.0
67.80000000000042,true,0.0
67.90000000000042,true,0.0
68.00000000000041,true,0.0
68.1000000000004,true,0.0
68.2000000000004,true,0.0
68.3000000000004,true,0.0
68.40000000000039,true,0.0
68.50000000000038,true,0.0
68.60000000000038,true,0.0
68.70000000000037,true,0.0
68.80000000000037,true,0.0
68.90000000000036,true,0.0
69.00000000000036,true,0.0
69.10000000000035,true,0.0
69.20000000000034,true,0.0
69.30000000000034,true,0.0
69.40000000000033,true,0.0
69.50000000000033,true,0.0
69.60000000000032,true,0.0
69.70000000000032,true,0.0
69.80000000000031,true,0.0
69.9000000000003,true,0.0
70.0000000000003,true,0.0
70.10000000000029,true,0.0
70.20000000000029,true,0.0
70.30000000000028,true,0.0
70.40000000000028,true,0.0
70.50000000000027,true,0.0
70.60000000000026,true,0.0
70.70000000000026,true,0.0
70.80000000000025,true,0.0
70.90000000000025,true,0.0
71.00000000000024,true,0.0
71.10000000000024,true,0.0
71.20000000000023,true,0.0
71.30000000000022,true,0.0
71.40000000000022,true,0.0
71.50000000000021,true,0.0
71.60000000000021,true,0.0
71.7000000000002,true,0.0
71.8000000000002,true,0.0
71.90000000000019,true,0.0
72.00000000000018,true,0.0
72.10000000000018,true,0.0
72.20000000000017,true,0.0
72.30000000000017,true,0.0
72.40000000000016,true,0.0
72.50000000000016,true,0.0
72.60000000000015,true,0.0
72.70000000000014,true,0.0
72.80000000000014,true,0.0
72.90000000000013,true,0.0
73.00000000000013,true,0.0
73.10000000000012,true,0.0
73.20000000000012,true,0.0
73.30000000000011,true,0.0
73.4000000000001,true,0.0
73.5000000000001,true,0.0
73.6000000000001,true,0.0
73.70000000000009,true,0.0
73.80000000000008,true,0.0
73.90000000000008,true,0.0
74.00000000000007,true,0.0
74.10000000000007,true,0.0
74.20000000000006,true,0.0
74.30000000000005,true,0.0
74.40000000000005,true,0.0
74.50000000000004,true,0.0
74.60000000000004,true,0.0
74.70000000000003,true,0.0
74.80000000000003,true,0.0
74.90000000000002,true,0.0
75.00000000000001,true,0.0
75.10000000000001,true,0.0
75.2,true,0.0
75.3,true,0.0
75.39999999999999,true,0.0
75.49999999999999,true,0.0
75.59999999999998,true,0.0
75.69999999999997,true,0.0
75.79999999999997,true,0.0
75.89999999999996,true,0.0
75.99999999999996,true,0.0
76.09999999999995,true,0.0
76.19999999999995,true,0.0
76.29999999999994,true,0.0
76.39999999999993,true,0.0
76.49999999999993,true,0.0
76.59999999999992,true,0.0
76.69999999999992,true,0.0
76.79999999999991,true,0.0
76.8999999999999,true,0.0
76.9999999999999,true,0.0
77.0999999999999,true,0.0
77.19999999999989,true,0.0
77.29999999999988,true,0.0
77.39999999999988,true,0.0
77.49999999999987,true,0.0
77.59999999999987,true,0.0
77.69999999999986,true,0.0
77.79999999999986,true,0.0
77.89999999999985,true,0.0
77.99999999999984,true,0.0
78.09999999999984,true,0.0
78.19999999999983,true,0.0
78.29999999999983,true,0.0
78.39999999999982,true,0.0
78.49999999999982,true,0.0
78.59999999999981,true,0.0
78.6999999999998,true,0.0
78.7999999999998,true,0.0
78.89999999999979,true,0.0
78.99999999999979,true,0.0
79.09999999999978,true,0.0
79.19999999999978,true,0.0
79.29999999999977,true,0.0
79.39999999999976,true,0.0
79.49999999999976,true,0.0
79.59999999999975,true,0.0
79.69999999999975,true,0.0
79.79999999999974,true,0.0
79.89999999999974,true,0.0
79.99999999999973,true,0.0
80.09999999999972,true,0.0
80.19999999999972,true,0.0
80.29999999999971,true,0.0
80.39999999999971,true,0.0
80.4999999999997,true,0.0
80.5999999999997,true,0.0
80.69999999999969,true,0.0
80.79999999999968,true,0.0
80.89999999999968,true,0.0
80.99999999999967,true,0.0
81.09999999999967,true,0.0
81.19999999999966,true,0.0
81.29999999999966,true,0.0
81.39999999999965,true,0.0
81.49999999999964,true,0.0
81.59999999999964,true,0.0
81.69999999999963,true,0.0
81.79999999999963,true,0.0
81.89999999999962,true,0.0
81.99999999999962,true,0.0
82.09999999999961,true,0.0
82.1999999999996,true,0.0
82.2999999999996,true,0.0
82.3999999999996,true,0.0
82.49999999999959,true,0.0
82.59999999999958,true,0.0
82.69999999999958,true,0.0
82.79999999999957,true,0.0
82.89999999999957,true,0.0
82.99999999999956,true,0.0
83.09999999999955,true,0.0
83.19999999999955,true,0.0
83.29999999999954,true,0.0
83.39999999999954,true,0.0
83.49999999999953,true,0.0
83.59999999999953,true,0.0
83.69999999999952,true,0.0
83.79999999999951,true,0.0
83.89999999999951,true,0.0
83.9999999999995,true,0.0
84.0999999999995,true,0.0
84.19999999999949,true,0.0
84.29999999999949,true,0.0
84.39999999999948,true,0.0
84.49999999999947,true,0.0
84.59999999999947,true,0.0
84.69999999999946,true,0.0
84.79999999999946,true,0.0
84.89999999999945,true,0.0
84.99999999999945,true,0.0
85.09999999999944,true,0.0
85.19999999999943,true,0.0
85.29999999999943,true,0.0
85.39999999999942,true,0.0
85.49999999999942,true,0.0
85.59999999999941,true,0.0
85.6999999999994,true,0.0
85.7999999999994,true,0.0
85.8999999999994,true,0.0
85.99999999999939,true,0.0
86.09999999999938,true,0.0
86.19999999999938,true,0.0
86.29999999999937,true,0.0
86.39999999999937,true,0.0
86.49999999999936,true,0.0
86.59999999999935,true,0.0
86.69999999999935,true,0.0
86.79999999999934,true,0.0
86.89999999999934,true,0.0
86.99999999999933,true,0.0
87.09999999999933,true,0.0
87.19999999999932,true,0.0
87.29999999999932,true,0.0
87.39999999999931,true,0.0
87.4999999999993,true,0.0
87.5999999999993,true,0.0
87.69999999999929,true,0.0
87.79999999999929,true,0.0
87.89999999999928,true,0.0
87.99999999999928,true,0.0
88.09999999999927,true,0.0
88.19999999999926,true,0.0
88.29999999999926,true,0.0
88.39999999999925,true,0.0
88.49999999999925,true,0.0
88.59999999999924,true,0.0
88.69999999999924,true,0.0
88.79999999999923,true,0.0
88.89999999999922,true,0.0
88.99999999999922,true,0.0
89.09999999999921,true,0.0
89.1999999999992,true,0.0
89.2999999999992,true,0.0
89.3999999999992,true,0.0
89.49999999999919,true,0.0
89.59999999999918,true,0.0
89.69999999999918,true,0.0
89.79999999999917,true,0.0
89.89999999999917,true,0.0
89.99999999999916,true,0.0
90.09999999999916,true,0.0
90.19999999999915,true,0.0
90.29999999999914,true,0.0
90.39999999999914,true,0.0
90.49999999999913,true,0.0
90.59999999999913,true,0.0
90.69999999999912,true,0.0
90.79999999999912,true,0.0
90.89999999999911,true,0.0
90.9999999999991,true,0.0
91.0999999999991,true,0.0
91.1999999999991,true,0.0
91.29999999999909,true,0.0
91.39999999999908,true,0.0
91.49999999999908,true,0.0
91.59999999999907,true,0.0
91.69999999999906,true,0.0
91.79999999999906,true,0.0
91.89999999999905,true,0.0
91.99999999999905,true,0.0
92.09999999999904,true,0.0
92.19999999999904,true,0.0
92.29999999999903,true,0.0
92.39999999999903,true,0.0
92.49999999999902,true,0.0
92.59999999999901,true,0.0
92.69999999999901,true,0.0
92.799999999999,true,0.0
92.899999999999,true,0.0
92.99999999999899,true,0.0
93.09999999999899,true,0.0
93.19999999999898,true,0.0
93.29999999999897,true,0.0
93.39999999999897,true,0.0
93.49999999999896,true,0.0
93.59999999999896,true,0.0
93.69999999999895,true,0.0
93.79999999999895,true,0.0
93.89999999999894,true,0.0
93.99999999999893,true,0.0
94.09999999999893,true,0.0
94.19999999999892,true,0.0
94.29999999999892,true,0.0
94.39999999999891,true,0.0
94.4999999999989,true,0.0
94.5999999999989,false,0.0
94.6999999999989,false,27.2801411151886
94.79999999999889,false,0.0
94.89999999999888,false,0.0
94.99999999999888,false,0.0
95.09999999999887,false,0.0
95.19999999999887,false,0.0
95.29999999999886,false,0.0
95.39999999999885,false,0.0
95.49999999999885,false,0.0
95.59999999999884,false,0.0
95.69999999999884,false,0.0
95.79999999999883,false,0.0
95.89999999999883,false,0.0
95.99999999999882,false,0.0
96.09999999999881,false,0.0
96.19999999999881,false,0.0
96.2999999999988,false,0.0
96.3999999999988,false,0.0
96.49999999999879,false,0.0
96.59999999999879,false,0.0
96.69999999999878,false,0.0
96.79999999999878,false,0.0
96.89999999999877,false,0.0
96.99999999999876,false,0.0
97.09999999999876,false,0.0
97.19999999999875,false,0.0
97.29999999999875,false,0.0
97.39999999999874,false,0.0
97.49999999999874,false,0.0
97.59999999999873,false,0.0
97.69999999999872,false,0.0
97.79999999999872,false,0.0
97.89999999999871,false,0.0
97.9999999999987,false,0.0
98.0999999999987,false,0.0
98.1999999999987,false,0.0
98.29999999999869,false,0.0
98.39999999999868,false,0.0
98.49999999999868,false,0.0
98.59999999999867,false,0.0
98.69999999999867,false,0.0
98.79999999999866,false,0.0
98.89999999999866,false,0.0
98.99999999999865,false,0.0
99.09999999999864,false,0.0
99.19999999999864,false,0.0
99.29999999999863,false,0.0
99.39999999999863,false,0.0
99.49999999999862,false,0.0
99.59999999999862,false,0.0
99.69999999999861,false,0.0
99.7999999999986,false,0.0
99.8999999999986,false,0.0
99.9999999999986,false,0.0
